doc_id,chunk_id,question,answer,text,is_gold
HOLX/2009/page_151.pdf-2,2,berapa total nilai wajar saham yang tidak diinvestasikan pada tanggal 27 september 2008?,45627.03,"Context: weighted - rata - rata grant - date nilai wajar : 23. 87. non - vested saham : forfeited, number of saham : - 150 ( 150 ), weighted - rata - rata grant - date nilai wajar : 23. 44. non - vested saham : non - vested at september 26 2009, number of saham : 2770, weighted - rata - rata grant - date nilai wajar : $ 21. 96 jumlah unit saham terbatas yang dimiliki termasuk saham yang ditahan atas nama karyawan untuk memenuhi persyaratan pengendalian pajak minimum yang ditetapkan oleh undang - undang. selama fiskal 2009, 2008 dan 2007 total nilai wajar rsus yang dimiliki masing - masing $ 5014, $ 2009 dan $ 0. rencana pembelian saham karyawan pada perusahaan 2019s 11 maret 2008 pertemuan tahunan pemegang saham, rencana pembelian saham karyawan perusahaan 2019s 2008 ( the 201cespp 201d ) disetujui. rencana tersebut memenuhi kriteria yang ditetapkan dalam definisi asc 718 2019s tentang",False
HOLX/2009/page_151.pdf-2,3,berapa total nilai wajar saham yang tidak diinvestasikan pada tanggal 27 september 2008?,45627.03,"Context: 11 maret 2008 pertemuan tahunan pemegang saham, rencana pembelian saham karyawan perusahaan 2019s 2008 ( the 201cespp 201d ) disetujui. rencana tersebut memenuhi kriteria yang ditetapkan dalam definisi asc 718 2019s tentang rencana non - kompensasi dan tidak menimbulkan biaya kompensasi berbasis stok. pekerja yang telah menyelesaikan tiga bulan berturut - turut, atau dua tahun, baik berturut - turut, bekerja dengan perusahaan atau salah satu anak perusahaannya yang berpartisipasi berhak untuk berpartisipasi dalam espp. periode rencana espp adalah setengah tahun dan memungkinkan peserta untuk membeli saham biasa perusahaan 2019 pada 95 % ( 95 % ) dari harga penutupan saham pada hari terakhir periode rencana. total 400 saham dapat dikeluarkan di bawah espp. selama tahun fiskal 2009, perusahaan tersebut mengeluarkan 121 saham di bawah espp. 10. rencana pembagian laba 401 ( k ) perusahaan memiliki rencana pembagian laba yang memenuhi syarat yang mencakup sebagian besar semua karyawan. kontribusi untuk rencana adalah atas kebijakan dewan direktur perusahaan 2019. perusahaan melakukan kontribusi sebesar $ 5725, $ 5305 dan $ 1572 untuk tahun fiskal",False
HOLX/2009/page_151.pdf-2,4,berapa total nilai wajar saham yang tidak diinvestasikan pada tanggal 27 september 2008?,45627.03,"Context: laba yang memenuhi syarat yang mencakup sebagian besar semua karyawan. kontribusi untuk rencana adalah atas kebijakan dewan direktur perusahaan 2019. perusahaan melakukan kontribusi sebesar $ 5725, $ 5305 dan $ 1572 untuk tahun fiskal 2009, 2008 dan 2007 masing - masing. 11. rencana pensiun eksekutif tambahan efektif 15 maret 2006, perusahaan mengadopsi serp untuk memberikan tunjangan pensiun non - kualifikasi kepada sekelompok eksekutif terpilih, manajemen senior dan karyawan yang dibayarkan tinggi perusahaan. karyawan yang memenuhi syarat dapat memilih untuk menyumbang hingga 75 % ( 75 % ) dari gaji dasar tahunan mereka dan 100 % ( 100 % ) dari bonus tahunan mereka kepada serp dan kontribusi karyawan tersebut adalah 100 % ( 100 % ) yang dimiliki. selain itu, perusahaan dapat memilih untuk membuat kontribusi tahunan secara diskressional atas nama peserta dalam serp. setiap kontribusi perusahaan tertakluk pada jadwal peruntukan tiga tahun, sehingga setiap kontribusi menghasilkan sepertiga setiap tahun. kontribusi karyawan dicatat dalam biaya yang terhitung dalam neraca konsolidasi. setelah mendaftar ke serp, karyawan membuat pilihan investasi untuk kontribusi sukarela mereka dan kontribusi disk",False
HOLX/2009/page_151.pdf-2,5,berapa total nilai wajar saham yang tidak diinvestasikan pada tanggal 27 september 2008?,45627.03,"Context: ##ntukan tiga tahun, sehingga setiap kontribusi menghasilkan sepertiga setiap tahun. kontribusi karyawan dicatat dalam biaya yang terhitung dalam neraca konsolidasi. setelah mendaftar ke serp, karyawan membuat pilihan investasi untuk kontribusi sukarela mereka dan kontribusi diskressional, jika ada, yang dibuat oleh perusahaan. hasil dan kerugian atas kontribusi berdasarkan pemilihan investasi ini dicatat sebagai komponen dari biaya kompensasi dalam periode yang diperoleh. sumber : hologic inc, 10 - k, 24 november 2009 powered by morningstar ae document research 2120 informasi yang terkandung di sini tidak dapat disalin, diadaptasi atau didistribusikan dan tidak dijamin akurat, lengkap atau tepat waktu. pengguna mengasumsikan semua risiko untuk kerusakan atau kerugian yang timbul dari penggunaan informasi ini, kecuali sejauh kerusakan atau kerugian tersebut tidak dapat dibatasi atau dikecualikan oleh hukum yang berlaku. performa keuangan masa lalu tidak menjamin hasil masa depan.",False
RSG/2010/page_98.pdf-1,0,pada tahun 2008 apa perubahan dalam tunjangan untuk rekening yang meragukan,51,Question: pada tahun 2008 apa perubahan dalam tunjangan untuk rekening yang meragukan Evidence: the balance at beginning of year of 2010 is $ 55.2 ; the balance at beginning of year of 2009 is $ 65.7 ; the balance at beginning of year of 2008 is $ 14.7 ; the balance at end of year of 2010 is $ 50.9 ; the balance at end of year of 2009 is $ 55.2 ; the balance at end of year of 2008 is $ 65.7 ;,True
RSG/2010/page_98.pdf-1,1,pada tahun 2008 apa perubahan dalam tunjangan untuk rekening yang meragukan,51,"Context: konsentrasinya instrumen keuangan risiko kredit yang berpotensi membuat kita mengalami konsentrasinya risiko kredit terdiri dari uang tunai dan uang tunai setara, rekening perdagangan yang dapat diterima dan instrumen derivatif. kita menempatkan uang tunai dan uang setara dengan lembaga keuangan berkualitas tinggi. saldo tersebut dapat melebihi batas yang diasuransikan oleh fdic. untuk mengelola eksposur kredit terkait, kami terus memantau kelayakan kredit lembaga keuangan di mana kami memiliki deposito. konsentrasi risiko kredit terhadap rekening perdagangan yang diterima terbatas karena beragam pelanggan dan pasar di mana kami menyediakan layanan, serta penyebaran operasi kami di banyak wilayah geografis. kami menyediakan layanan kepada pelanggan komersial, industri, kota dan rumah tangga di amerika serikat dan puerto rico. kami melakukan evaluasi kredit pelanggan kami, tetapi tidak memerlukan jaminan untuk mendukung utang pelanggan. kami menetapkan allowance untuk akun yang meragukan berdasarkan berbagai faktor termasuk risiko kredit pelanggan tertentu, usia utang yang belum dibayarkan, tren sejarah, kondisi ekonomi dan informasi lainnya. tidak ada pelanggan yang melebihi 5 % ( 5 % ) dari saldo utang rekening kami pada 31 desember 2010",False
RSG/2010/page_98.pdf-1,2,pada tahun 2008 apa perubahan dalam tunjangan untuk rekening yang meragukan,51,"Context: risiko kredit pelanggan tertentu, usia utang yang belum dibayarkan, tren sejarah, kondisi ekonomi dan informasi lainnya. tidak ada pelanggan yang melebihi 5 % ( 5 % ) dari saldo utang rekening kami pada 31 desember 2010 atau 2009. rekening utang, dikurangi tagihan untuk rekening yang meragukan rekening utang merupakan utang dari pelanggan untuk pengumpulan, transfer, daur ulang, pembuangan dan layanan lainnya. klaim kami dicatat saat dibilling atau ketika pendapatan terkait diperoleh, jika sebelumnya, dan merupakan klaim terhadap pihak ketiga yang akan diselesaikan secara tunai. nilai perhitungan utang kami, lepas dari izin untuk rekening yang meragukan, mewakili nilai bersih yang dapat direalisasikan mereka. dispensasi untuk rekening yang meragukan dinilai setiap bulan dan dicatat berdasarkan pengalaman pengumpulan historis kami, usia utang, informasi khusus pelanggan dan kondisi ekonomi. kita juga meninjau saldo yang belum dibayarkan secara khusus berdasarkan akun. secara umum, cadangan disediakan untuk rekening yang dapat diterima lebih dari sembilan puluh hari. saldo yang telah jatuh tempo di masa lalu akan dihapus ketika upaya pengumpulan kami telah gagal dalam mengumpulkan jumlah yang jatuh tempo. tabel berikut",False
RSG/2010/page_98.pdf-1,3,pada tahun 2008 apa perubahan dalam tunjangan untuk rekening yang meragukan,51,"Context: umum, cadangan disediakan untuk rekening yang dapat diterima lebih dari sembilan puluh hari. saldo yang telah jatuh tempo di masa lalu akan dihapus ketika upaya pengumpulan kami telah gagal dalam mengumpulkan jumlah yang jatuh tempo. tabel berikut mencerminkan aktivitas dalam peruntukan kita untuk rekening yang meragukan untuk tahun - tahun berakhir 31 desember 2010, 2009 dan 2008 :. : balance at beginning of year, 2010 : $ 55. 2, 2009 : $ 65. 7, 2008 : $ 14. 7. : additions charged to beban, 2010 : 23. 6, 2009 : 27. 3, 2008 : 36. 5. : accounts written - off, 2010 : - 27. 9 ( 27. 9 ), 2009 : - 37. 8 ( 37. 8 ), 2008 : - 12. 7 ( 12. 7 ). : acquisitions, 2010 : -, 2009 : -, 2008 : 27. 2. : balance at end of year, 2010 : $ 50. 9, 2009",False
RSG/2010/page_98.pdf-1,4,pada tahun 2008 apa perubahan dalam tunjangan untuk rekening yang meragukan,51,"Context: . 7 ). : acquisitions, 2010 : -, 2009 : -, 2008 : 27. 2. : balance at end of year, 2010 : $ 50. 9, 2009 : $ 55. 2, 2008 : $ 65. 7 pada tahun 2008, setelah akuisisi alias, kami mencatat ketentuan untuk akun yang meragukan sebesar $ 142 juta untuk menyesuaikan allowance yang diperoleh dari alias untuk sesuai dengan kebijakan akuntansi republik 2019. kami juga mencatat $ 54 juta untuk menyediakan eksposur kebangkrutan khusus pada tahun 2008. uang tunai terbatas dan sekuritas yang dapat diperdagangkan terbatas pada tanggal 31 desember 2010, kami memiliki uang tunai terbatas dan sekuritas yang dapat diperdagangkan terbatas sebesar $ 1728 juta. kami mendapatkan dana melalui penerbitan obligasi bebas pajak untuk tujuan pembiayaan pengeluaran yang memenuhi syarat di tempat pembuangan sampah, stasiun transfer, dan fasilitas pengumpulan dan daur ulang. dana tersebut disimpan langsung ke rekening kepercayaan oleh otoritas obligasi pada saat penerbitan. karena penggunaan dana ini dibatasi kontrak, dan kita tidak memiliki kemampuan untuk menggunakan dana ini untuk tujuan",False
RSG/2010/page_98.pdf-1,5,pada tahun 2008 apa perubahan dalam tunjangan untuk rekening yang meragukan,51,"Context: , dan fasilitas pengumpulan dan daur ulang. dana tersebut disimpan langsung ke rekening kepercayaan oleh otoritas obligasi pada saat penerbitan. karena penggunaan dana ini dibatasi kontrak, dan kita tidak memiliki kemampuan untuk menggunakan dana ini untuk tujuan operasi umum, mereka diklasifikasikan sebagai uang tunai terbatas dalam neraca konsolidasi kita. dalam proses normal bisnis, kami mungkin diminta untuk memberikan jaminan keuangan kepada lembaga pemerintah dan berbagai entitas lain sehubungan dengan kontrak pengumpulan perumahan kotamadya, penutupan atau layanan pasca - republik, inc. catatan laporan keuangan konsolidasi, dilanjutkan.",False
AMT/2012/page_50.pdf-2,0,apakah total jumlah yang dikeluarkan untuk pembelian kembali saham pada bulan desember 2012?,7662592,Question: apakah total jumlah yang dikeluarkan untuk pembelian kembali saham pada bulan desember 2012? Evidence: period the december 2012 of total number of saham purchased ( 1 ) is 102400 ; the december 2012 of rata-rata price paid per share ( 2 ) is $ 74.83 ; the december 2012 of total number of saham purchased as part of publicly announced plans orprograms is 102400 ; the december 2012 of approximate dollar value of saham that may yet be purchased under the plans orprograms ( in millions ) is $ 1256.1 ;,True
AMT/2012/page_50.pdf-2,1,apakah total jumlah yang dikeluarkan untuk pembelian kembali saham pada bulan desember 2012?,7662592,"Context: pembelian ekuitas oleh penerbit selama tiga bulan berakhir 31 desember 2012, kami membeli kembali 619314 saham saham biasa kami untuk agregat sekitar $ 460 juta, termasuk komisi dan biaya, sesuai dengan program pembelian kembali saham kami yang diumumkan secara publik, sebagai berikut : periode total jumlah saham yang dibeli ( 1 ) harga rata - rata dibayarkan per saham ( 2 ) jumlah total saham yang dibeli sebagai bagian dari rencana atau program yang diumumkan secara publik nilai sekitar dolar saham yang masih dapat dibeli di bawah rencana atau program ( dalam jutaan ). period : october 2012, total number of saham purchased ( 1 ) : 27524, rata - rata price paid per share ( 2 ) : $ 72. 62, total number of saham purchased as part of publicly announced plans orprograms : 27524, approximate dollar value of saham that may yet be purchased under the plans orprograms ( in millions ) : $ 1300. 1. period :",False
AMT/2012/page_50.pdf-2,2,apakah total jumlah yang dikeluarkan untuk pembelian kembali saham pada bulan desember 2012?,7662592,"Context: 27524, approximate dollar value of saham that may yet be purchased under the plans orprograms ( in millions ) : $ 1300. 1. period : november 2012, total number of saham purchased ( 1 ) : 489390, rata - rata price paid per share ( 2 ) : $ 74. 22, total number of saham purchased as part of publicly announced plans orprograms : 489390, approximate dollar value of saham that may yet be purchased under the plans orprograms ( in millions ) : $ 1263. 7. period : december 2012, total number of saham purchased ( 1 ) : 102400, rata - rata price paid per share ( 2 ) : $ 74. 83, total number of saham purchased as part of publicly announced plans orprograms : 102400, approx",False
AMT/2012/page_50.pdf-2,3,apakah total jumlah yang dikeluarkan untuk pembelian kembali saham pada bulan desember 2012?,7662592,"Context: paid per share ( 2 ) : $ 74. 83, total number of saham purchased as part of publicly announced plans orprograms : 102400, approximate dollar value of saham that may yet be purchased under the plans orprograms ( in millions ) : $ 1256. 1. period : total fourth quarter, total number of saham purchased ( 1 ) : 619314, rata - rata price paid per share ( 2 ) : $ 74. 25, total number of saham purchased as part of publicly announced plans orprograms : 619314, approximate dollar value of saham that may yet be purchased under the plans orprograms ( in millions ) : $ 1256. 1 ( 1 ) pembelian ulang yang dilakukan sesuai dengan program pembelian kembali saham $ 15 miliar yang disetujui oleh dewan direktur kami pada bulan maret",False
AMT/2012/page_50.pdf-2,4,apakah total jumlah yang dikeluarkan untuk pembelian kembali saham pada bulan desember 2012?,7662592,"Context: orprograms ( in millions ) : $ 1256. 1 ( 1 ) pembelian ulang yang dilakukan sesuai dengan program pembelian kembali saham $ 15 miliar yang disetujui oleh dewan direktur kami pada bulan maret 2011 ( 201c2011 buyback 201d ). di bawah program ini, manajemen kami berwenang untuk membeli saham dari waktu ke waktu melalui pembelian pasar terbuka atau transaksi negosiasi swasta dengan harga yang berlaku sebagaimana yang diizinkan oleh undang - undang sekuritas dan persyaratan hukum lainnya, dan tergantung pada kondisi pasar dan faktor lain. untuk memfasilitasi pembelian kembali, kami melakukan pembelian sesuai dengan rencana perdagangan sesuai aturan 10b5 - 1 dari act of exchange, yang memungkinkan kami untuk membeli kembali saham selama periode ketika kami mungkin tidak dapat melakukannya di bawah hukum perdagangan insider atau karena periode blackout perdagangan yang dikenakan sendiri. program ini bisa dihentikan kapan saja. ( ii ) harga rata - rata per saham dihitung menggunakan harga agregat, tidak termasuk komisi dan biaya. kami terus membeli kembali saham biasa kami sesuai dengan pembelian kembali kami tahun 2011 setelah 31 desember 2012",False
AMT/2012/page_50.pdf-2,5,apakah total jumlah yang dikeluarkan untuk pembelian kembali saham pada bulan desember 2012?,7662592,"Context: saja. ( ii ) harga rata - rata per saham dihitung menggunakan harga agregat, tidak termasuk komisi dan biaya. kami terus membeli kembali saham biasa kami sesuai dengan pembelian kembali kami tahun 2011 setelah 31 desember 2012. antara 1 januari 2013 dan 21 januari 2013, kami membeli kembali 15790 saham biasa kami untuk total $ 12 juta, termasuk komisi dan biaya, sesuai dengan pembelian kembali 2011. hasilnya, pada tanggal 21 januari 2013, kami telah membeli kembali total sekitar 43 juta saham biasa kami di bawah pembelian kembali 2011 untuk total $ 2452 juta, termasuk komisi dan biaya. kami berharap untuk terus mengelola tempo yang tersisa $ 13 miliar di bawah 2011 pembelian kembali sebagai tanggapan terhadap kondisi pasar umum dan faktor relevan lainnya.",False
